time,mae_cnn,mae_lqg,real_Z2,real_Z3,real_Z4,real_Z5,real_Z6,real_Z7,real_Z8,real_Z9,real_Z10,real_Z11,cnn_Z2,cnn_Z3,cnn_Z4,cnn_Z5,cnn_Z6,cnn_Z7,cnn_Z8,cnn_Z9,cnn_Z10,cnn_Z11,lqg_Z2,lqg_Z3,lqg_Z4,lqg_Z5,lqg_Z6,lqg_Z7,lqg_Z8,lqg_Z9,lqg_Z10,lqg_Z11
0.5954976081848145,0.013245628126939395,0.06441227533989775,-0.3536497797968652,-0.8730110333272357,-0.16140241404157235,0.3924619159568096,0.06598856962804545,0.14926265276631942,-0.16565522184899734,-0.19957469972330144,0.22212036777443045,0.06472782980642931,-0.37798741459846497,-0.9087081551551819,-0.14058417081832886,0.39922672510147095,0.056488048285245895,0.1589636653661728,-0.1711508333683014,-0.192698672413826,0.21164849400520325,0.06193440407514572,-0.3669419387059754,-0.7602271268054612,-0.09771861517161029,0.2848204713972522,0.042919198211424044,0.09520155179629902,-0.10637611079566354,-0.12132371320730623,0.12487255828972349,0.02991476470853379
0.6563844680786133,0.8052545106796867,0.7982164214476631,6.228243654960517,0.199077814715646,-0.8641784320559429,0.3553837257547654,0.144545753793657,-0.19802392118491255,-0.03312969536403734,0.021413414516903873,0.043849814145091974,0.08017761465204966,1.3005588054656982,-1.2406872510910034,-0.27109622955322266,0.41639256477355957,0.016002889722585678,0.04078235849738121,-0.297031968832016,-0.24102303385734558,0.10239020735025406,0.0014017234789207578,1.0536783491138921,-1.1179844359578694,-0.19623073475726563,0.302699619241306,0.011941295910667815,0.02406759438528451,-0.18052214513024234,-0.14759427108517223,0.06437568006633411,0.0018947352504061687
0.7067880630493164,0.7175622576808958,0.5756282228460813,4.4468285231408675,-2.8525831077647688,0.22593668745226503,0.48520637221748447,-0.2656525570204702,-0.26376786412951914,0.11859740056757002,-0.08044033947688484,0.026393747830252327,-0.13910177385630568,6.2574591636657715,0.2557361423969269,-0.8651724457740784,0.28472036123275757,0.12966568768024445,-0.20100970566272736,-0.05083690583705902,0.0331345833837986,0.03575129061937332,0.07553259283304214,5.352458179435952,-0.0642153618112433,-0.6251344150783473,0.20801899217318826,0.09352234325561475,-0.12072906630740605,-0.03640740105435129,0.01653735997072207,0.022952496092376817,0.037287118875386625
0.769251823425293,0.015256945766853774,0.12388776238605392,3.8068857677325894,-0.9584280806441858,0.4576934979930848,0.5428251915579363,-0.003688058004910677,-0.11182614324358571,0.14138879970087906,-0.21915365677065687,0.04455584851469038,-0.0707587891000953,3.729126453399658,-0.9613237380981445,0.46719908714294434,0.5369973182678223,-0.0036285314708948135,-0.10351885855197906,0.1280166208744049,-0.193614661693573,0.03789477050304413,-0.06811682879924774,3.1426813092122896,-0.9908633267147088,0.33808245944971727,0.3900238218890925,-0.004453170444879059,-0.06465633214154351,0.0773345540682824,-0.11750108196599172,0.022914341773490984,-0.03621652876306185
0.8194684982299805,0.03242704810974323,0.21148684280908622,5.489275780128504,-2.735812791350611,0.467873681852252,0.2129757856552458,-0.39782052264797496,-0.11966818759491663,0.12823792776640486,-0.39757543050903055,0.24487374422581049,-0.30866421372370134,5.401970863342285,-2.640117883682251,0.4584171772003174,0.21275600790977478,-0.40104204416275024,-0.10590717941522598,0.08869621157646179,-0.35626575350761414,0.2201852798461914,-0.2995922267436981,4.494406738091854,-2.4969881238808083,0.33348579487655045,0.15701885866370027,-0.28894180125943125,-0.06431854019873637,0.054121400891182406,-0.21675230066289922,0.13282524047922933,-0.14905083835919747
0.8694889545440674,0.030118865154456886,0.19209515662473317,3.2614616349483287,0.16643652445121027,-0.2315256673585932,-0.4320576351843318,-1.1416135723145044,-0.3610652712138669,0.35050316717366176,-0.2489087056522632,0.5831373966622846,-0.1784562217060488,3.1265718936920166,0.17212355136871338,-0.23794743418693542,-0.4670986533164978,-1.162685751914978,-0.37355533242225647,0.3446776270866394,-0.2012109011411667,0.5738228559494019,-0.20120519399642944,2.680351733868233,0.0035479878932612174,-0.16819909940613392,-0.3349721742488871,-0.8403470171951428,-0.22291707490412896,0.2050785742472714,-0.12585278072341066,0.3478249483982688,-0.10512283953302384
0.9297220706939697,0.24414171260478928,0.22734158157043388,4.19834338998645,0.39238857737321686,0.6472390970074003,-0.12172396999167895,-1.0790615705015902,-0.2627821203203212,0.46201703479513506,-0.23724160418856438,-0.05002641291643764,-0.28953916543428154,4.561057090759277,1.2348898649215698,0.3268226385116577,0.2864217460155487,-1.0490244626998901,-0.45358455181121826,0.33651018142700195,-0.32789427042007446,-0.03112197481095791,-0.23780269920825958,3.9505383303132557,0.8486784724683165,0.23381379115242207,0.2031042583227173,-0.7637784307116918,-0.274649817037304,0.20287445134964274,-0.19989566774405507,-0.010753411358350961,-0.12138419662258046
0.9798002243041992,0.8862753285795814,0.9083882171006652,7.8964572462788265,3.2322367095482325,-0.06313534505459906,0.3185885481024723,-0.8649026492070807,-0.03592363355864864,0.09632418532959713,-0.1721253479031207,0.06098117591824888,-0.32618569857547836,4.074960708618164,0.361447811126709,0.6370594501495361,-0.09487248212099075,-1.1121574640274048,-0.27474936842918396,0.4436890184879303,-0.23140549659729004,-0.07569338381290436,-0.29877376556396484,3.4978115524400937,0.12595566678321135,0.4611704071495666,-0.06638759119437289,-0.8085202869330288,-0.1674462868531691,0.26875976431381937,-0.1436105477963995,-0.04572721821186656,-0.15207594446321923
1.0313851833343506,0.7382381048732836,0.5638785322110766,4.215065942804054,0.7031014891440357,-0.3148840980256067,-0.10721980531629946,-0.9338690018617318,0.016263392773351728,-0.00265740373900078,0.11380349654040528,-0.10791034442896023,-0.2578868691328601,7.784703731536865,3.2120065689086914,-0.07196900993585587,0.26245352625846863,-0.9155431985855103,-0.03993174433708191,0.09266145527362823,-0.1536729484796524,0.0627659261226654,-0.3411441147327423,6.791218770454525,2.391086760927153,-0.047403594019240915,0.1884245496887692,-0.6673159744575806,-0.02692878784883303,0.061417076940311434,-0.09561780982440968,0.03666915108070957,-0.17418499604724985
1.1143155097961426,0.3750185719086666,0.40132105650361466,5.941029021468733,-0.7879842119552662,-0.23130850511816511,-0.4144067857875029,0.6346117387978185,0.01861940220003026,0.26062514082088845,-0.27504057861312636,-0.3962149375816108,-0.16614062169210161,4.278241157531738,-0.48351335525512695,-0.43907180428504944,-0.045454543083906174,0.287996768951416,-0.008890019729733467,0.07090022414922714,0.059866100549697876,-0.5549851655960083,-0.3148258626461029,3.632928162844195,-0.6047698749198271,-0.31830145849816827,-0.03355605994974972,0.2008002550059339,-0.004274797853850586,0.042217261561580594,0.037542599898229646,-0.335287686864942,-0.16071292386678698
1.1652438640594482,0.2492586052271668,0.3778013174366165,6.269952314501088,-0.7943969627119398,-0.36078478200368863,-0.8704210804491046,0.1887983861585229,-0.15974891909926126,0.7159552072401778,0.15934965570051662,-0.4130876918841274,-0.2403255131387697,5.916679382324219,-0.8217170834541321,-0.24425432085990906,-0.44474858045578003,0.5933423042297363,0.04998233914375305,0.2438068836927414,-0.24683554470539093,-0.4042964577674866,-0.17193540930747986,5.015899200073401,-0.9679791865043814,-0.17901867964199814,-0.32070694920416853,0.42935995937642857,0.0320646326551205,0.14789214046912225,-0.14745721183830565,-0.2505880292592019,-0.09117263250645098
1.2260403633117676,0.02150473381945889,0.16657211705250888,3.24891492218962,-2.375083660378074,-0.39872088169758485,-0.6669510262092418,0.2644830978638467,-0.15019305876903896,0.5702736571212447,0.18878993597242705,0.09960261203525916,-0.25748546239922016,3.229154586791992,-2.409395217895508,-0.3905041813850403,-0.6440927386283875,0.30070048570632935,-0.15318945050239563,0.5557435154914856,0.19805237650871277,0.06121314316987991,-0.2859900891780853,2.6528512946989515,-2.202638919753819,-0.28400914594956606,-0.47041356914263605,0.2179901367373882,-0.08820856442628616,0.34173610529063136,0.12088864182031346,0.030418929554109908,-0.1456218367367666
1.2766377925872803,0.5783950734052733,0.4522453914223631,3.426003592486638,-2.1555818093576327,0.2837794409931975,0.2633729317352748,0.45107080924741133,-0.3993681475766409,0.19919365107640857,0.02945588222529072,0.5289949186833762,-0.022134692981509677,4.828861236572266,0.19843347370624542,0.5005818605422974,0.1750933974981308,-0.0278527420014143,-0.007544210180640221,0.3283854126930237,0.4241391122341156,0.35453474521636963,0.130778506398201,4.13234274520207,-0.05010827309394142,0.3578696609257424,0.12160237106905958,-0.017965195833316672,-0.0035885787731652894,0.2050292708512137,0.25761244968907243,0.21372264413050754,0.05856571598857845
1.335569143295288,0.5944943939330759,0.5160856154686265,1.0619923921802343,-0.3308303245026194,-0.021914210778198634,0.3584533802775549,-0.027541882420852537,-0.1790706437986968,0.3189128207467399,-0.28834937640525765,0.6884163810186001,0.056163237515305955,3.3967044353485107,-2.1623973846435547,0.3059864640235901,0.2887199819087982,0.430810809135437,-0.38891300559043884,0.19292870163917542,0.04319452494382858,0.5010437369346619,-0.011771807447075844,2.8057085082698947,-1.9982726280214993,0.22386971992565904,0.20915635370892413,0.31017047181243645,-0.2320261988916374,0.11723178125297853,0.031839731094925376,0.30594274421483386,-0.0034418471659912876
1.4025166034698486,0.013054946587527042,0.12088083432213637,1.6175652120245008,1.9185583064336464,0.4905423079861818,0.6288376226100654,0.18172328675117222,0.058523615901731774,0.3015303434178125,-0.19668170320779654,0.1179783460710273,-0.18014059137334557,1.6293927431106567,1.9378236532211304,0.5023006796836853,0.6450174450874329,0.14880351722240448,0.05902116000652313,0.2821626663208008,-0.17929865419864655,0.11706354469060898,-0.17970503866672516,1.478456450039715,1.5800797966564626,0.36190047316742113,0.46722434422183556,0.10692113459831368,0.035502652742229295,0.17435269091519462,-0.11146747815222514,0.07997741305116424,-0.08739055901135553
1.4695899486541748,0.8144434317622158,0.7434356817479764,4.733579285347652,1.687425182582259,-1.3227721435613986,-0.26433133018277793,0.7812728550409451,-0.04788623785925776,0.012167931418281444,0.22699072754140642,-0.4223611183284184,0.010663073020881653,2.809147834777832,4.860820293426514,-0.031394027173519135,0.6891052722930908,0.6153050661087036,-0.14520540833473206,0.16687896847724915,0.2616993486881256,-0.19327785074710846,-0.10934007912874222,2.6173278571031906,4.02337353888165,-0.019130471514193913,0.5009102808295167,0.4442772941298719,-0.08493351192613402,0.10300629984000004,0.15469940645307004,-0.1143067436523474,-0.05738377769145522
1.5310888290405273,0.21320829204348501,0.22908868508683794,3.9214572387787205,1.5613803984157264,-1.1810892058208782,-0.16028803910340955,0.9981734228840449,-0.2035830361539065,0.47930988465671825,0.249030227798341,-0.4170766837999811,0.015132963648478959,4.622747898101807,1.536362886428833,-1.2993332147598267,-0.3674730062484741,0.6970758438110352,-0.03179733455181122,-0.009528865106403828,0.27922436594963074,-0.4677983224391937,-0.022575002163648605,4.016886402819897,1.1073113516578021,-0.9361857332412714,-0.25989333253614144,0.5064310816010379,-0.02109605135766995,-0.003675429297283274,0.1713106600892447,-0.28369538350436563,-0.013431402370503978
1.5826172828674316,0.018371531140798723,0.1694533318065266,3.6177314389938626,-0.31433353212328385,-1.1401934102380193,0.0494972985980721,-0.39549189322962197,-0.266835510154404,0.5718005503435144,0.21910795147201417,-0.15960807034845587,0.0703342989251477,3.5667877197265625,-0.31379786133766174,-1.1373200416564941,0.047606196254491806,-0.37255990505218506,-0.2736411392688751,0.5287297368049622,0.23738490045070648,-0.1628827452659607,0.03722290322184563,3.033173286902191,-0.4271044455701314,-0.8275843297013006,0.03266498023523858,-0.2617452016858394,-0.16223487571609002,0.3222522966660232,0.14708025167080807,-0.1036125327409518,0.018490262366250898
1.6338610649108887,0.010586949914124875,0.11269225301425748,1.8664691842959202,0.56566671673443,-0.7007715125368574,-0.30454540313142703,0.152160271654937,-0.17086901099103016,0.6354475038676781,0.040787859420535214,-0.12384415211513912,0.005025289826769808,1.8668413162231445,0.5602542757987976,-0.6756392121315002,-0.3079671859741211,0.16375143826007843,-0.14713779091835022,0.6395668983459473,0.06493180990219116,-0.12337146699428558,-0.0024471364449709654,1.6213872169910932,0.39359514483395724,-0.49467975677245024,-0.22153598120804233,0.1154412961042232,-0.08646219847428795,0.39032706332188055,0.042375600502551396,-0.07649686860011289,-0.0004612702124174288
1.700721263885498,0.462075714367227,0.5399710229165653,-3.433293120561127,4.064534597166113,0.03974668991952071,-1.1461525237698689,0.7198231833777076,0.12002491864576902,0.3217711111503206,-0.2615152241713689,-0.1556968972460241,0.047891481717307074,-3.3065924644470215,1.2833294868469238,0.2959899306297302,-0.8316260576248169,0.3012286424636841,0.17048509418964386,0.06980647146701813,0.06670651584863663,-0.09793486446142197,0.0829700231552124,-2.7623848024228375,1.2440920569350125,0.2084590183756059,-0.6012122544066167,0.21810789859473517,0.10119427959483152,0.05231396372820473,0.04104978769858941,-0.060593386125493684,0.0408563029868959
1.7513878345489502,0.5971268515751658,0.5123006694633506,-1.7430630133248481,2.0328496049659557,-0.43770220383673053,-1.1383524432256367,0.411853487908067,0.5693884085880196,0.3933536554493652,-0.47588737996773256,0.3366205901130872,-0.14981425682981317,-3.4428226947784424,4.144083499908447,0.027728911489248276,-1.1516963243484497,0.6885732412338257,0.13085517287254333,0.32774385809898376,-0.292010635137558,-0.17519868910312653,0.05512687563896179,-2.754522613540855,3.6926146288628754,0.02198241788865889,-0.8354375158989337,0.498128193134962,0.08379971209823271,0.19929339912673583,-0.1745212331261296,-0.10665520166809714,0.028802667976575533
1.8026995658874512,0.030935717943945056,0.11145146028684531,0.9306623269962735,-0.7333098220384622,-0.08054787785913456,-0.8737043093085566,0.2355593135673891,0.7045052229094668,-0.027350803392189593,-0.25330187322596326,0.5262531121570737,-0.27128862977376794,1.0010316371917725,-0.7672510743141174,-0.11366011202335358,-0.8519240617752075,0.2525365650653839,0.7261471152305603,-0.042195338755846024,-0.24952343106269836,0.5559452176094055,-0.3345085382461548,0.8184685031037682,-0.6978986314924455,-0.08535246731804322,-0.6217653962075217,0.18480795518457493,0.4443431693143512,-0.013668138990737641,-0.15727488569100215,0.339210340181171,-0.16878837979402586
1.8530173301696777,0.018587674182007727,0.17222503175565404,0.8335362595681878,-3.7305667467933104,-0.11606274155664453,-0.7049178176525785,0.5002575088089498,0.49610543288552605,0.06512796088348191,-0.24876345029434238,0.47901104147748974,-0.3045322013144949,0.8644318580627441,-3.7394931316375732,-0.13706450164318085,-0.698917031288147,0.5091270804405212,0.5169159770011902,0.032211799174547195,-0.24707448482513428,0.49509304761886597,-0.3432171642780304,0.5704111770469127,-3.230793632100405,-0.09955913319454196,-0.5094665131500103,0.3685397880633781,0.32102398887114963,0.023671666644631467,-0.15205174999847462,0.30523418029625193,-0.17587901431270964
1.9036750793457031,0.03322431493529786,0.22033788694194714,3.2038397799777054,-3.987857607676075,-0.5239403800345115,-0.1640305763291836,0.042463833528420813,0.24496533742913704,-0.449826156153251,-0.491192055424822,0.8025834096453481,-0.406611383585039,3.178457260131836,-3.915687084197998,-0.5988461375236511,-0.192486971616745,0.035792384296655655,0.2511289119720459,-0.46335911750793457,-0.5127359628677368,0.8490800857543945,-0.44353076815605164,2.536824417075287,-3.4877495701481402,-0.4323498737105561,-0.14356779455661797,0.029332579993984864,0.15421497227389314,-0.2755931697547074,-0.31155921229268296,0.5171565007602598,-0.22558355979789255
1.9547040462493896,0.23679272433582005,0.216193783643233,1.7885211305137954,-2.7288228209729715,-0.7055245946508957,-0.5983931062588098,0.07991579978776522,0.18358813894531312,0.2813517483057068,-0.39962834604328534,0.6608583204919485,-0.2910962743620371,0.862702488899231,-2.815594434738159,-1.0046954154968262,-0.8431758284568787,0.16289421916007996,0.40009236335754395,0.28350597620010376,-0.316278338432312,0.9792407155036926,-0.18308210372924805,0.6120766617169503,-2.4452483907273184,-0.7279163407886489,-0.6087815878422796,0.1176266689212086,0.2462973362985083,0.16757460496680293,-0.19715886429157353,0.600207280735218,-0.09927529602741281
2.0062687397003174,0.47500155548059064,0.4444701712461422,-0.8661820317337412,-2.5111822661600085,-0.4022855842078219,-0.9493729248132102,-0.33533552653667603,-0.19489308419107967,0.19523698698492978,-0.5028764773777514,0.7268919805384045,-0.23256749022089845,1.8463175296783447,-2.756056785583496,-0.7563555836677551,-0.6118486523628235,0.07709089666604996,0.196004256606102,0.24289733171463013,-0.4162648022174835,0.6482639908790588,-0.31739091873168945,1.45221950759631,-2.4374737924614553,-0.5518657248040426,-0.44661998240329714,0.05666668749098078,0.1255612158603537,0.15155733700250476,-0.2546235840189794,0.4032322627176894,-0.1603576490352174
2.0571258068084717,0.7838000108707113,0.7639433455760791,2.395843029943368,0.6893417386437053,-0.18102485796152445,-0.9679631696950255,0.12382358664594703,0.16759128091706668,0.23981583990510585,-0.5714290731013633,0.48181584143088496,-0.31458129974961135,-0.7293068766593933,-2.4580540657043457,-0.4095402657985687,-0.9160946011543274,-0.3624822795391083,-0.21375299990177155,0.17146320641040802,-0.5043325424194336,0.6799138188362122,-0.23070816695690155,-0.7314881428465569,-2.0674404907335995,-0.30033489494095156,-0.6642283258987742,-0.260575934168627,-0.12403138466731858,0.10467393644608804,-0.3088533316305001,0.41774928961945684,-0.1201125100719967
2.1204795837402344,0.01945331867709741,0.1576784557609762,2.0846614808841,0.9167776530768574,-0.32146554787802284,-0.9428663735902373,-0.23449520415248643,0.3747672270470763,0.1872011186317455,-0.6205227363265551,0.5157679918909228,-0.1499319068259029,2.08746337890625,0.8654082417488098,-0.3490707576274872,-0.9644107818603516,-0.262726366519928,0.37934234738349915,0.2044176310300827,-0.6306746006011963,0.515488862991333,-0.18069037795066833,1.8224551846587893,0.6450329441603062,-0.2528175959922579,-0.7014212143191499,-0.18860471014640937,0.23264593689300087,0.12967776727300942,-0.38676179497884167,0.31637261243690107,-0.09588292183547929
2.1713271141052246,0.029961181728823272,0.12824919117003747,0.10119620473319224,1.4586189252751747,-0.3988213649658151,-0.8834567515728899,0.07049021366258132,0.46203169568461144,-0.03103542366157863,-0.38814180867740306,0.38371231145526863,0.11926925366682031,0.15216012299060822,1.5237464904785156,-0.3705310821533203,-0.8643919229507446,0.019475141540169716,0.4469887912273407,-0.04621608555316925,-0.37030646204948425,0.39005836844444275,0.08852407336235046,0.20024421775907741,1.2940483325549172,-0.26935418623482393,-0.6294368026204507,0.012213180701977048,0.2735358256019259,-0.020852774726705603,-0.23134063794697501,0.2416007037869396,0.03975140577293853
2.2226226329803467,0.7336443224641369,0.6430543641540035,-2.839229407374759,-0.33081107789122877,0.9347216455978884,-0.40112975533507333,0.7720317069617475,-0.23659005557988227,0.7232269221144352,-0.4962592252240454,-0.2696118279046932,0.006074184979047541,-3.6356635093688965,2.947380304336548,-0.5242217183113098,-0.7505660057067871,0.36196520924568176,-0.16276338696479797,0.27484655380249023,-0.2739686965942383,-0.039343468844890594,0.0746798887848854,-2.9698252628436967,2.679939840092511,-0.38022764704152257,-0.5467467893130961,0.26086671989801397,-0.08917072748528462,0.16334443991670491,-0.16990372141975368,-0.018120312957009686,0.03839091034093465
2.274207830429077,0.6037145349762929,0.5214072328920744,-1.3986819181464885,2.2550384575104094,0.3043644107129996,-0.18139316731173355,0.3896496120763523,-0.0019780111807821965,0.9342833466388611,-0.4792822306312861,-0.22917515246522857,-0.22705810788190356,-2.7882986068725586,-0.39080187678337097,0.9531044960021973,-0.3753664791584015,0.787922739982605,-0.24303753674030304,0.724216103553772,-0.4952135682106018,-0.2916945219039917,0.00406621815636754,-2.399929813748019,-0.20526038510351863,0.6829271672424807,-0.275667809871297,0.5701083960801916,-0.14173203118853595,0.43675041996790714,-0.3014384727817413,-0.17568314246655206,0.0035485852035688384
2.3248507976531982,0.38206506245310223,0.3987903080085971,-2.1057281014760068,3.0169072769249876,-0.32736507920773095,-0.5414215310671734,0.5942916839526238,-0.03151388969625456,0.6103252687453857,-0.3955967063587909,-0.06178899001169297,0.13317955196398606,-1.3174481391906738,2.1967108249664307,0.32270991802215576,-0.1694219559431076,0.3920539617538452,0.02410692162811756,0.9078736901283264,-0.4844077527523041,-0.2347453236579895,-0.23974575102329254,-1.028019389968396,1.9337444179842398,0.23904689622503233,-0.1247011057916114,0.28791393960836137,0.019266729023584818,0.5556521593146823,-0.29795078768379263,-0.14506415426124272,-0.11796700154594753
2.3851003646850586,0.7323329228521132,0.7632848954394392,-3.959265679882592,-0.6465143135522249,-0.6647304195962372,-1.1718109089912923,0.5607244080843743,-0.06749100577188141,0.4541676812025347,-0.01344801768431364,-0.3073322527610707,0.1788782433972381,-2.207646131515503,3.0501861572265625,-0.3593083620071411,-0.5349644422531128,0.604210376739502,-0.029498117044568062,0.6128857135772705,-0.40080907940864563,-0.06736911088228226,0.11365865170955658,-1.7478027697743905,2.704212357093628,-0.25653333521530547,-0.38657347574969975,0.4380278475912139,-0.011786602177200158,0.3807068977085461,-0.24763955340063132,-0.04379402888002039,0.05124489455862286
